0.000000,0.000000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,1.975000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,2.050000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,2.100000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,2.200000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,2.350000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,2.475000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,2.575000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,2.700000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0250000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,2.875000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0500000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,3.050000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0500000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,3.250000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0750000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,3.375000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0750000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,3.525000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.0750000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,3.675000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,3.775000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,3.850000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,3.925000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,4.000000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,4.125000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1250000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,4.300000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1250000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,4.475000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1500000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,4.650000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1500000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,4.950000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1500000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,5.250000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1500000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,5.450000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1500000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,5.625000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1500000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,5.725000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1500000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,5.775000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1500000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,5.800000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1500000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,5.800000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1500000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,5.825000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1750000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,5.850000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.1750000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,5.875000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.2000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,5.925000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.2000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,5.950000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.2000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,5.975000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.2250000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,5.975000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.000000,0.000000,0.2250000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.010000,6.000000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.272589,0.000000,0.1250000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.282589,0.000000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.305295,0.000000,0.4000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.315295,0.075000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.339458,0.000000,0.7750000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.349458,0.225000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.373509,0.000000,1.0250000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.383509,0.425000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.404439,0.000000,1.1500000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.414439,0.600000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.436217,0.000000,1.4250000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.446217,1.050000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.472504,0.000000,1.5000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.482504,1.250000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.504410,0.000000,1.7000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.514410,1.625000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.539783,0.000000,2.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.549783,2.000000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.571259,0.000000,2.3250000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.581259,2.200000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.604176,0.000000,2.6000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.614176,2.450000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.640405,0.000000,2.8250000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.650405,2.675000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.668987,0.000000,3.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.678987,2.875000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.707798,0.000000,3.1250000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.717798,3.075000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.745217,0.000000,3.2000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.755217,3.325000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.772589,0.000000,3.2250000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.782589,3.575000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.802490,0.000000,3.2250000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.812490,3.900000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.842010,0.000000,3.2000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.852010,4.175000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.870489,0.000000,3.1000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.880489,4.450000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.902955,0.000000,2.9749990.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.912955,4.750000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.939530,0.000000,2.8500000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.949530,4.875000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.971763,0.000000,2.8000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
6.981763,4.975000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7.011913,0.000000,2.8000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7.021913,5.000000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7.035274,0.000000,2.7750000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
7.045274,5.000000,0.0000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
